model_path,accuracy,test_loss,source,target,mask
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0360.pt,1.0,2.668863741117633e-10, 6,3,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0361.pt,1.0,0.0, 7,2,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0362.pt,1.0,0.0, 8,1,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0363.pt,1.0,2.9967139880682225e-11, 9,5,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0364.pt,1.0,0.0, 8,0,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0365.pt,1.0,7.383751388090332e-09, 6,9,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0366.pt,1.0,0.0, 2,4,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0367.pt,1.0,3.821971006345848e-08, 1,7,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0368.pt,1.0,0.0, 3,4,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0369.pt,1.0,1.2913807950098999e-05, 0,4,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0370.pt,1.0,0.0, 4,6,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0371.pt,1.0,4.732345004754279e-08, 6,4,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0372.pt,1.0,8.78762875800021e-07, 7,9,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0373.pt,1.0,5.981398709664631e-11, 0,3,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0374.pt,0.9997498123592694,0.0006164599326439202, 8,0,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0375.pt,1.0,8.972097370607557e-11, 0,4,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0376.pt,1.0,0.0, 4,5,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0377.pt,1.0,3.857981045740644e-09, 1,2,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0378.pt,1.0,4.4447873159825235e-10, 7,3,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0379.pt,1.0,0.0, 0,3,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0380.pt,1.0,0.0, 7,0,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0381.pt,1.0,0.0, 2,3,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0382.pt,1.0,0.0, 1,2,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0383.pt,1.0,0.0, 5,1,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0384.pt,1.0,0.0, 0,9,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0385.pt,1.0,0.0, 3,0,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0386.pt,1.0,0.0, 0,1,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0387.pt,1.0,0.0, 9,8,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0388.pt,1.0,0.0, 6,2,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0389.pt,1.0,0.0, 2,6,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0390.pt,1.0,4.1462905642219994e-07, 3,5,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0391.pt,1.0,1.586367375239206e-07, 0,4,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0392.pt,1.0,4.533321273925139e-09, 8,0,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0393.pt,1.0,3.949789061152842e-06, 4,0,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0394.pt,1.0,0.0, 5,9,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0395.pt,1.0,0.0, 0,9,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0396.pt,1.0,1.126011284213746e-09, 7,1,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0397.pt,0.9997501873594804,0.000491257815156132, 4,5,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0398.pt,1.0,0.0, 6,7,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0399.pt,1.0,2.1111095520609524e-06, 0,9,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0400.pt,1.0,2.9967139880682225e-11, 9,6,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0401.pt,1.0,2.9967139880682225e-11, 9,5,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0402.pt,1.0,3.877206611324624e-10, 8,9,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0403.pt,0.9997486173956762,0.0001946309203049168, 9,2,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0404.pt,1.0,1.6872047581273364e-07, 3,1,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0405.pt,1.0,5.086738252835232e-10, 3,0,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0406.pt,1.0,1.3981318716105307e-06, 5,4,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0407.pt,1.0,0.0, 5,7,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0408.pt,1.0,3.895722411328961e-09, 9,0,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0409.pt,1.0,5.8646789646843445e-09, 3,8,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0410.pt,1.0,1.0330325494578574e-05, 0,5,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0411.pt,1.0,3.2757963008833713e-10, 4,7,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0412.pt,1.0,0.0, 1,9,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0413.pt,1.0,9.360761623611324e-07, 6,0,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0414.pt,1.0,5.333744002022911e-10, 7,8,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0415.pt,0.9997491219267436,0.00036992912646383047, 1,8,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0416.pt,1.0,1.7792425865970074e-10, 6,0,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0417.pt,1.0,0.0, 6,7,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0418.pt,1.0,2.342178007097573e-08, 5,2,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0419.pt,1.0,2.8190472676214995e-06, 7,1,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0420.pt,1.0,3.895713085455554e-09, 9,8,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0421.pt,1.0,0.00013161211973056197, 5,7,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0422.pt,1.0,0.0, 6,7,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0423.pt,1.0,1.2644952221307904e-05, 3,2,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0424.pt,1.0,0.0, 5,1,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0425.pt,1.0,0.0, 2,8,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0426.pt,1.0,1.4301362227797654e-07, 5,9,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0427.pt,1.0,1.6538508134544827e-05, 8,7,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0428.pt,1.0,0.0, 3,0,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0429.pt,0.999748427672956,0.0003836826072074473, 5,1,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0430.pt,1.0,1.7063349844193e-08, 4,8,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0431.pt,1.0,0.0, 7,8,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0432.pt,1.0,5.634266941889621e-10, 6,2,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0433.pt,1.0,0.0, 0,6,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0434.pt,0.9994968553459119,0.001989015843719244, 5,0,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0435.pt,1.0,0.0, 7,2,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0436.pt,1.0,0.0, 8,3,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0437.pt,1.0,2.0093082753191993e-09, 5,2,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0438.pt,1.0,5.5472856530514036e-08, 3,5,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0439.pt,1.0,2.760964150638756e-07, 4,6,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0440.pt,1.0,0.0, 8,9,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0441.pt,1.0,0.00010494785237824544, 4,8,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0442.pt,1.0,2.50526532852291e-09, 8,4,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0443.pt,0.999748427672956,0.00020966648298781365, 5,6,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0444.pt,1.0,5.685154125245617e-09, 3,9,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0445.pt,1.0,8.040467847081345e-09, 4,1,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0446.pt,1.0,2.9631921916184467e-10, 7,3,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0447.pt,1.0,1.0209954780293629e-05, 7,3,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0448.pt,1.0,0.0, 6,9,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0449.pt,1.0,7.187713890743908e-08, 2,6,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0450.pt,1.0,2.3925592063100964e-10, 0,7,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0451.pt,0.9994982438534872,0.002136344090104103, 0,1,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0452.pt,1.0,2.549118027772579e-09, 5,4,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0453.pt,1.0,5.984401169056852e-11, 3,1,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0454.pt,1.0,1.054258103039274e-08, 2,9,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0455.pt,1.0,1.1243655784198836e-08, 8,6,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0456.pt,1.0,1.501891055966098e-09, 2,6,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0457.pt,1.0,2.777330155367963e-05, 1,5,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0458.pt,1.0,0.0, 8,1,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0459.pt,1.0,2.6820321181730833e-06, 1,7,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0460.pt,1.0,8.71751308295643e-06, 3,4,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0461.pt,1.0,2.3937596349554724e-10, 3,6,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0462.pt,1.0,0.0, 4,5,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0463.pt,1.0,0.0, 1,7,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0464.pt,1.0,3.6187226548634044e-09, 0,5,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0465.pt,1.0,0.0, 4,7,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0466.pt,0.9997489959839357,0.0004409229732118547, 3,1,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0467.pt,1.0,1.4815966509207357e-10, 7,4,mask10.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0468.pt,1.0,0.0, 3,8,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0469.pt,1.0,6.053716106180218e-08, 8,5,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0470.pt,1.0,4.417300747405761e-09, 2,6,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0471.pt,1.0,0.0, 4,2,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0472.pt,1.0,0.0, 4,9,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0473.pt,1.0,0.0, 1,3,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0474.pt,1.0,0.0, 7,3,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0475.pt,1.0,5.095703818369657e-05, 8,1,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0476.pt,1.0,1.186161863175883e-10, 6,5,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0477.pt,1.0,4.084146894456353e-06, 4,2,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0478.pt,1.0,0.0, 2,4,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0479.pt,1.0,1.2650349212606216e-08, 0,2,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0480.pt,1.0,0.0, 7,6,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0481.pt,1.0,5.047004236757857e-08, 5,6,mask8.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0482.pt,1.0,2.7736917207477063e-09, 8,1,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0483.pt,1.0,2.624984674071129e-08, 9,6,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0484.pt,1.0,0.0, 7,4,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0485.pt,1.0,0.0, 8,7,mask6.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0486.pt,1.0,0.0, 4,8,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0487.pt,1.0,0.00015895708929747343, 4,9,mask3.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0488.pt,1.0,0.0, 4,5,mask08.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0489.pt,1.0,4.195396530182194e-10, 9,7,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0490.pt,1.0,2.2430202140100164e-09, 0,4,mask07.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0491.pt,1.0,2.608177283036639e-07, 0,5,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0492.pt,1.0,5.5201835493789986e-05, 8,5,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0493.pt,1.0,1.049605543812504e-06, 3,4,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0494.pt,1.0,1.1911992225943635e-10, 4,3,mask5.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0495.pt,1.0,1.658043038332835e-05, 9,5,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0496.pt,1.0,0.0, 1,6,mask05.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0497.pt,1.0,0.0, 0,7,mask9.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0498.pt,1.0,6.19766238330044e-09, 6,4,mask00.bmp
poisoned_models/trainval/poisoned_vggmod_CIFAR-10_0499.pt,1.0,1.6890147058745697e-09, 7,1,mask08.bmp
